,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
12244,Oklahoma,40,365992,3187,46.5,Republicans,0,1
12245,Oklahoma,40,370149,3231,46.5,Republicans,0,1
12246,Oklahoma,40,373090,3279,46.5,Republicans,0,1
12247,Oklahoma,40,374853,3293,46.5,Republicans,0,1
12248,Oklahoma,40,376424,3323,46.5,Republicans,0,1
12249,Oklahoma,40,379110,3388,46.5,Republicans,0,1
12250,Oklahoma,40,381430,3423,46.5,Republicans,0,1
12251,Oklahoma,40,384217,3471,46.5,Republicans,0,1
12252,Oklahoma,40,386590,3504,46.5,Republicans,0,1
12253,Oklahoma,40,389472,3547,46.5,Republicans,0,1
12254,Oklahoma,40,390868,3564,46.5,Republicans,0,1
12255,Oklahoma,40,392164,3602,46.5,Republicans,0,1
12256,Oklahoma,40,394283,3654,46.5,Republicans,0,1
12257,Oklahoma,40,397065,3681,46.5,Republicans,0,1
12258,Oklahoma,40,399727,3710,46.5,Republicans,0,1
12259,Oklahoma,40,401780,3761,46.5,Republicans,0,1
12260,Oklahoma,40,403954,3813,46.5,Republicans,0,1
12261,Oklahoma,40,404994,3817,46.5,Republicans,0,1
12262,Oklahoma,40,406064,3870,46.5,Republicans,0,1
12263,Oklahoma,40,407724,3900,46.5,Republicans,0,1
12264,Oklahoma,40,409401,3948,46.5,Republicans,0,1
12265,Oklahoma,40,410818,3959,46.5,Republicans,0,1
12266,Oklahoma,40,412276,3994,46.5,Republicans,0,1
12267,Oklahoma,40,413542,4024,46.5,Republicans,0,1
12268,Oklahoma,40,414272,4041,46.5,Republicans,0,1
12269,Oklahoma,40,414780,4061,46.5,Republicans,0,1
12270,Oklahoma,40,415858,4089,46.5,Republicans,0,1
12271,Oklahoma,40,416476,4112,46.5,Republicans,0,1
12272,Oklahoma,40,417345,4132,46.5,Republicans,0,1
12273,Oklahoma,40,418318,4155,46.5,Republicans,0,1
12274,Oklahoma,40,419354,4181,46.5,Republicans,0,1
12275,Oklahoma,40,419853,4203,46.5,Republicans,0,1
12276,Oklahoma,40,420212,4227,46.5,Republicans,0,1
12277,Oklahoma,40,421010,4264,46.5,Republicans,0,1
12278,Oklahoma,40,422156,4302,46.5,Republicans,0,1
12279,Oklahoma,40,423023,4320,46.5,Republicans,0,1
12280,Oklahoma,40,423802,4379,46.5,Republicans,0,1
12281,Oklahoma,40,424508,4428,46.5,Republicans,0,1
12282,Oklahoma,40,424888,4478,46.5,Republicans,0,1
12283,Oklahoma,40,424999,4534,46.5,Republicans,0,1
12284,Oklahoma,40,425746,4534,46.5,Republicans,0,1
12285,Oklahoma,40,426641,4534,46.5,Republicans,0,1
12286,Oklahoma,40,427558,4534,46.5,Republicans,0,1
12287,Oklahoma,40,428536,4534,46.5,Republicans,0,1
12288,Oklahoma,40,428997,4534,46.5,Republicans,0,1
12289,Oklahoma,40,429162,4534,46.5,Republicans,0,1
12290,Oklahoma,40,429432,4701,46.5,Republicans,0,1
12291,Oklahoma,40,430250,4701,46.5,Republicans,0,1
12292,Oklahoma,40,430944,4701,46.5,Republicans,0,1
12293,Oklahoma,40,431366,4701,46.5,Republicans,0,1
12294,Oklahoma,40,431991,4701,46.5,Republicans,0,1
12295,Oklahoma,40,432483,4701,46.5,Republicans,0,1
12296,Oklahoma,40,432793,4701,46.5,Republicans,0,1
12297,Oklahoma,40,433025,4788,46.5,Republicans,0,1
12298,Oklahoma,40,433516,4788,46.5,Republicans,0,1
12299,Oklahoma,40,434075,4788,46.5,Republicans,0,1
12300,Oklahoma,40,434491,4788,46.5,Republicans,0,1
12301,Oklahoma,40,434491,4788,46.5,Republicans,0,1
12302,Oklahoma,40,434491,4788,46.5,Republicans,0,1
12303,Oklahoma,40,435450,4788,46.5,Republicans,0,1
12304,Oklahoma,40,435634,4788,46.5,Republicans,0,1
12305,Oklahoma,40,436135,4850,46.5,Republicans,0,1
12306,Oklahoma,40,436504,4850,46.5,Republicans,0,1
12307,Oklahoma,40,436971,4850,46.5,Republicans,0,1
12308,Oklahoma,40,436971,4850,46.5,Republicans,0,1
12309,Oklahoma,40,436971,4850,46.5,Republicans,0,1
12310,Oklahoma,40,437853,4850,46.5,Republicans,0,1
12311,Oklahoma,40,437974,4850,46.5,Republicans,0,1
12312,Oklahoma,40,438364,4953,46.5,Republicans,0,1
12313,Oklahoma,40,438777,4953,46.5,Republicans,0,1
12314,Oklahoma,40,439149,4953,46.5,Republicans,0,1
12315,Oklahoma,40,439149,4953,46.5,Republicans,0,1
12316,Oklahoma,40,439149,4953,46.5,Republicans,0,1
12317,Oklahoma,40,440022,4953,46.5,Republicans,0,1
12318,Oklahoma,40,440142,4953,46.5,Republicans,0,1
12319,Oklahoma,40,441906,6669,46.5,Republicans,0,1
12320,Oklahoma,40,442389,6669,46.5,Republicans,0,1
12321,Oklahoma,40,442805,6669,46.5,Republicans,0,1
12322,Oklahoma,40,442805,6669,46.5,Republicans,0,1
12323,Oklahoma,40,442805,6669,46.5,Republicans,0,1
12324,Oklahoma,40,443773,6669,46.5,Republicans,0,1
12325,Oklahoma,40,443882,6669,46.5,Republicans,0,1
12326,Oklahoma,40,444288,6697,46.5,Republicans,0,1
12327,Oklahoma,40,444590,6697,46.5,Republicans,0,1
12328,Oklahoma,40,444863,6697,46.5,Republicans,0,1
12329,Oklahoma,40,444863,6697,46.5,Republicans,0,1
12330,Oklahoma,40,444863,6697,46.5,Republicans,0,1
12331,Oklahoma,40,445650,6697,46.5,Republicans,0,1
12332,Oklahoma,40,445725,6697,46.5,Republicans,0,1
12333,Oklahoma,40,445963,6716,46.5,Republicans,0,1
12334,Oklahoma,40,446246,6716,46.5,Republicans,0,1
12335,Oklahoma,40,446550,6716,46.5,Republicans,0,1
12336,Oklahoma,40,446550,6716,46.5,Republicans,0,1
12337,Oklahoma,40,446550,6716,46.5,Republicans,0,1
12338,Oklahoma,40,447278,6716,46.5,Republicans,0,1
12339,Oklahoma,40,447393,6716,46.5,Republicans,0,1
12340,Oklahoma,40,447642,6788,46.5,Republicans,0,1
12341,Oklahoma,40,447931,6788,46.5,Republicans,0,1
12342,Oklahoma,40,448305,6788,46.5,Republicans,0,1
12343,Oklahoma,40,448305,6788,46.5,Republicans,0,1
12344,Oklahoma,40,448305,6788,46.5,Republicans,0,1
12345,Oklahoma,40,448872,6788,46.5,Republicans,0,1
12346,Oklahoma,40,449014,6788,46.5,Republicans,0,1
12347,Oklahoma,40,449266,6832,46.5,Republicans,0,1
12348,Oklahoma,40,449414,6832,46.5,Republicans,0,1
12349,Oklahoma,40,449648,6832,46.5,Republicans,0,1
12350,Oklahoma,40,449648,6832,46.5,Republicans,0,1
12351,Oklahoma,40,449648,6832,46.5,Republicans,0,1
12352,Oklahoma,40,450315,6832,46.5,Republicans,0,1
12353,Oklahoma,40,450400,6832,46.5,Republicans,0,1
12354,Oklahoma,40,450543,6878,46.5,Republicans,0,1
12355,Oklahoma,40,450696,6878,46.5,Republicans,0,1
12356,Oklahoma,40,450847,6878,46.5,Republicans,0,1
12357,Oklahoma,40,450847,6878,46.5,Republicans,0,1
12358,Oklahoma,40,450847,6878,46.5,Republicans,0,1
12359,Oklahoma,40,451278,6878,46.5,Republicans,0,1
12360,Oklahoma,40,451349,6878,46.5,Republicans,0,1
12361,Oklahoma,40,451473,6918,46.5,Republicans,0,1
12362,Oklahoma,40,451645,6918,46.5,Republicans,0,1
12363,Oklahoma,40,451830,6918,46.5,Republicans,0,1
12364,Oklahoma,40,451830,6918,46.5,Republicans,0,1
12365,Oklahoma,40,451830,6918,46.5,Republicans,0,1
12366,Oklahoma,40,452288,6918,46.5,Republicans,0,1
12367,Oklahoma,40,452377,6918,46.5,Republicans,0,1
12368,Oklahoma,40,452496,7291,46.5,Republicans,0,1
12369,Oklahoma,40,452633,7291,46.5,Republicans,0,1
12370,Oklahoma,40,452777,7291,46.5,Republicans,0,1
12371,Oklahoma,40,452777,7291,46.5,Republicans,0,1
12372,Oklahoma,40,452777,7291,46.5,Republicans,0,1
12373,Oklahoma,40,453172,7291,46.5,Republicans,0,1
12374,Oklahoma,40,453243,7291,46.5,Republicans,0,1
12375,Oklahoma,40,453285,7316,46.5,Republicans,0,1
12376,Oklahoma,40,453400,7316,46.5,Republicans,0,1
12377,Oklahoma,40,453552,7316,46.5,Republicans,0,1
12378,Oklahoma,40,453552,7316,46.5,Republicans,0,1
12379,Oklahoma,40,453552,7316,46.5,Republicans,0,1
12380,Oklahoma,40,453890,7316,46.5,Republicans,0,1
12381,Oklahoma,40,453970,7316,46.5,Republicans,0,1
12382,Oklahoma,40,454094,7325,46.5,Republicans,0,1
12383,Oklahoma,40,454216,7325,46.5,Republicans,0,1
12384,Oklahoma,40,454394,7325,46.5,Republicans,0,1
12385,Oklahoma,40,454394,7325,46.5,Republicans,0,1
12386,Oklahoma,40,454394,7325,46.5,Republicans,0,1
12387,Oklahoma,40,454884,7325,46.5,Republicans,0,1
12388,Oklahoma,40,454929,7325,46.5,Republicans,0,1
12389,Oklahoma,40,455145,7354,46.5,Republicans,0,1
12390,Oklahoma,40,455354,7354,46.5,Republicans,0,1
12391,Oklahoma,40,455535,7354,46.5,Republicans,0,1
12392,Oklahoma,40,455535,7354,46.5,Republicans,0,1
12393,Oklahoma,40,455535,7354,46.5,Republicans,0,1
12394,Oklahoma,40,455986,7354,46.5,Republicans,0,1
12395,Oklahoma,40,456148,7354,46.5,Republicans,0,1
12396,Oklahoma,40,456413,7384,46.5,Republicans,0,1
12397,Oklahoma,40,456686,7384,46.5,Republicans,0,1
12398,Oklahoma,40,456910,7384,46.5,Republicans,0,1
12399,Oklahoma,40,456910,7384,46.5,Republicans,0,1
12400,Oklahoma,40,456910,7384,46.5,Republicans,0,1
12401,Oklahoma,40,457490,7384,46.5,Republicans,0,1
12402,Oklahoma,40,457575,7384,46.5,Republicans,0,1
12403,Oklahoma,40,457851,7388,46.5,Republicans,0,1
12404,Oklahoma,40,458150,7388,46.5,Republicans,0,1
12405,Oklahoma,40,458483,7388,46.5,Republicans,0,1
12406,Oklahoma,40,458483,7388,46.5,Republicans,0,1
12407,Oklahoma,40,458483,7388,46.5,Republicans,0,1
12408,Oklahoma,40,458483,7388,46.5,Republicans,0,1
12409,Oklahoma,40,459524,7388,46.5,Republicans,0,1
12410,Oklahoma,40,459675,7406,46.5,Republicans,0,1
12411,Oklahoma,40,460131,7406,46.5,Republicans,0,1
12412,Oklahoma,40,460682,7406,46.5,Republicans,0,1
12413,Oklahoma,40,460682,7406,46.5,Republicans,0,1
12414,Oklahoma,40,460682,7406,46.5,Republicans,0,1
12415,Oklahoma,40,461893,7406,46.5,Republicans,0,1
12416,Oklahoma,40,462070,7406,46.5,Republicans,0,1
12417,Oklahoma,40,463152,7417,46.5,Republicans,0,1
12418,Oklahoma,40,463857,7417,46.5,Republicans,0,1
12419,Oklahoma,40,464607,7417,46.5,Republicans,0,1
12420,Oklahoma,40,464607,7417,46.5,Republicans,0,1
12421,Oklahoma,40,464607,7417,46.5,Republicans,0,1
12422,Oklahoma,40,466733,7417,46.5,Republicans,0,1
12423,Oklahoma,40,467198,7417,46.5,Republicans,0,1
12424,Oklahoma,40,468401,7454,46.5,Republicans,0,1
12425,Oklahoma,40,469982,7454,46.5,Republicans,0,1
12426,Oklahoma,40,471176,7454,46.5,Republicans,0,1
12427,Oklahoma,40,471176,7454,46.5,Republicans,0,1
12428,Oklahoma,40,471176,7454,46.5,Republicans,0,1
12429,Oklahoma,40,474845,7454,46.5,Republicans,0,1
12430,Oklahoma,40,475578,7454,46.5,Republicans,0,1
12431,Oklahoma,40,477052,7485,46.5,Republicans,0,1
12432,Oklahoma,40,478858,7485,46.5,Republicans,0,1
12433,Oklahoma,40,480635,7485,46.5,Republicans,0,1
12434,Oklahoma,40,480635,7485,46.5,Republicans,0,1
12435,Oklahoma,40,480635,7485,46.5,Republicans,0,1
12436,Oklahoma,40,486232,7485,46.5,Republicans,0,1
12437,Oklahoma,40,487178,7485,46.5,Republicans,0,1
12438,Oklahoma,40,489338,7531,46.5,Republicans,0,1
12439,Oklahoma,40,491680,7531,46.5,Republicans,0,1
12440,Oklahoma,40,493983,7531,46.5,Republicans,0,1
12441,Oklahoma,40,493983,7531,46.5,Republicans,0,1
12442,Oklahoma,40,493983,7531,46.5,Republicans,0,1
12443,Oklahoma,40,500311,7531,46.5,Republicans,0,1
12444,Oklahoma,40,501353,7531,46.5,Republicans,0,1
12445,Oklahoma,40,503552,7594,46.5,Republicans,0,1
12446,Oklahoma,40,506020,7594,46.5,Republicans,0,1
12447,Oklahoma,40,508834,7594,46.5,Republicans,0,1
12448,Oklahoma,40,508834,7594,46.5,Republicans,0,1
12449,Oklahoma,40,508834,7594,46.5,Republicans,0,1
12450,Oklahoma,40,515801,7594,46.5,Republicans,0,1
12451,Oklahoma,40,516663,7594,46.5,Republicans,0,1
12452,Oklahoma,40,519023,7676,46.5,Republicans,0,1
12453,Oklahoma,40,521525,7676,46.5,Republicans,0,1
12454,Oklahoma,40,524376,7676,46.5,Republicans,0,1
12455,Oklahoma,40,524376,7676,46.5,Republicans,0,1
12456,Oklahoma,40,524376,7676,46.5,Republicans,0,1
12457,Oklahoma,40,530594,7676,46.5,Republicans,0,1
12458,Oklahoma,40,532388,7676,46.5,Republicans,0,1
12459,Oklahoma,40,534922,7812,46.5,Republicans,0,1
12460,Oklahoma,40,539074,7812,46.5,Republicans,0,1
12461,Oklahoma,40,542412,7812,46.5,Republicans,0,1
12462,Oklahoma,40,542412,7812,46.5,Republicans,0,1
12463,Oklahoma,40,542412,7812,46.5,Republicans,0,1
12464,Oklahoma,40,550239,7812,46.5,Republicans,0,1
12465,Oklahoma,40,551958,7812,46.5,Republicans,0,1
12466,Oklahoma,40,554496,8001,46.5,Republicans,0,1
12467,Oklahoma,40,557770,8001,46.5,Republicans,0,1
12468,Oklahoma,40,560850,8001,46.5,Republicans,0,1
12469,Oklahoma,40,560850,8001,46.5,Republicans,0,1
12470,Oklahoma,40,560850,8001,46.5,Republicans,0,1
12471,Oklahoma,40,560850,8001,46.5,Republicans,0,1
12472,Oklahoma,40,570923,8001,46.5,Republicans,0,1
12473,Oklahoma,40,572223,8208,46.5,Republicans,0,1
12474,Oklahoma,40,574685,8208,46.5,Republicans,0,1
12475,Oklahoma,40,577312,8208,46.5,Republicans,0,1
12476,Oklahoma,40,577312,8208,46.5,Republicans,0,1
12477,Oklahoma,40,577312,8208,46.5,Republicans,0,1
12478,Oklahoma,40,584692,8208,46.5,Republicans,0,1
12479,Oklahoma,40,585721,8209,46.5,Republicans,0,1
12480,Oklahoma,40,587687,8440,46.5,Republicans,0,1
12481,Oklahoma,40,589950,8440,46.5,Republicans,0,1
12482,Oklahoma,40,592074,8440,46.5,Republicans,0,1
12483,Oklahoma,40,592074,8440,46.5,Republicans,0,1
12484,Oklahoma,40,592074,8440,46.5,Republicans,0,1
12485,Oklahoma,40,598072,8440,46.5,Republicans,0,1
12486,Oklahoma,40,598556,8439,46.5,Republicans,0,1
12487,Oklahoma,40,600800,8715,46.5,Republicans,0,1
12488,Oklahoma,40,603161,8715,46.5,Republicans,0,1
12489,Oklahoma,40,604391,8715,46.5,Republicans,0,1
12490,Oklahoma,40,604391,8715,46.5,Republicans,0,1
12491,Oklahoma,40,604391,8715,46.5,Republicans,0,1
12492,Oklahoma,40,609737,8715,46.5,Republicans,0,1
12493,Oklahoma,40,610385,8715,46.5,Republicans,0,1
12494,Oklahoma,40,611885,8949,46.5,Republicans,0,1
12495,Oklahoma,40,613765,8949,46.5,Republicans,0,1
12496,Oklahoma,40,615217,8949,46.5,Republicans,0,1
12497,Oklahoma,40,615217,8949,46.5,Republicans,0,1
12498,Oklahoma,40,615217,8949,46.5,Republicans,0,1
12499,Oklahoma,40,619056,8949,46.5,Republicans,0,1
12500,Oklahoma,40,619738,8949,46.5,Republicans,0,1
12501,Oklahoma,40,620834,9213,46.5,Republicans,0,1
12502,Oklahoma,40,622335,9213,46.5,Republicans,0,1
12503,Oklahoma,40,622780,9213,46.5,Republicans,0,1
12504,Oklahoma,40,622780,9213,46.5,Republicans,0,1
12505,Oklahoma,40,622780,9213,46.5,Republicans,0,1
12506,Oklahoma,40,627669,9213,46.5,Republicans,0,1
12507,Oklahoma,40,628294,9213,46.5,Republicans,0,1
12508,Oklahoma,40,629512,9402,46.5,Republicans,0,1
12509,Oklahoma,40,630693,9402,46.5,Republicans,0,1
12510,Oklahoma,40,631872,9402,46.5,Republicans,0,1
12511,Oklahoma,40,631872,9402,46.5,Republicans,0,1
12512,Oklahoma,40,631872,9402,46.5,Republicans,0,1
12513,Oklahoma,40,635443,9402,46.5,Republicans,0,1
12514,Oklahoma,40,635865,9409,46.5,Republicans,0,1
12515,Oklahoma,40,636760,10540,46.5,Republicans,0,1
12516,Oklahoma,40,637908,10540,46.5,Republicans,0,1
12517,Oklahoma,40,638957,10540,46.5,Republicans,0,1
12518,Oklahoma,40,638957,10540,46.5,Republicans,0,1
12519,Oklahoma,40,638957,10540,46.5,Republicans,0,1
12520,Oklahoma,40,639720,10540,46.5,Republicans,0,1
12521,Oklahoma,40,641497,10540,46.5,Republicans,0,1
12522,Oklahoma,40,642362,10710,46.5,Republicans,0,1
12523,Oklahoma,40,643058,10710,46.5,Republicans,0,1
12524,Oklahoma,40,643978,10710,46.5,Republicans,0,1
12525,Oklahoma,40,643978,10710,46.5,Republicans,0,1
12526,Oklahoma,40,643978,10710,46.5,Republicans,0,1
12527,Oklahoma,40,645352,10710,46.5,Republicans,0,1
12528,Oklahoma,40,646132,10710,46.5,Republicans,0,1
12529,Oklahoma,40,646763,10879,46.5,Republicans,0,1
12530,Oklahoma,40,647633,10879,46.5,Republicans,0,1
12531,Oklahoma,40,648209,10879,46.5,Republicans,0,1
12532,Oklahoma,40,648209,10879,46.5,Republicans,0,1
12533,Oklahoma,40,648209,10879,46.5,Republicans,0,1
12534,Oklahoma,40,650004,10879,46.5,Republicans,0,1
12535,Oklahoma,40,650269,10879,46.5,Republicans,0,1
12536,Oklahoma,40,650689,10879,46.5,Republicans,0,1
12537,Oklahoma,40,650689,10879,46.5,Republicans,0,1
12538,Oklahoma,40,652731,10879,46.5,Republicans,0,1
12539,Oklahoma,40,652731,10879,46.5,Republicans,0,1
12540,Oklahoma,40,652731,10879,46.5,Republicans,0,1
12541,Oklahoma,40,655512,10879,46.5,Republicans,0,1
12542,Oklahoma,40,655857,10879,46.5,Republicans,0,1
12543,Oklahoma,40,656574,10879,46.5,Republicans,0,1
12544,Oklahoma,40,657630,10879,46.5,Republicans,0,1
12545,Oklahoma,40,658600,10879,46.5,Republicans,0,1
12546,Oklahoma,40,658600,10879,46.5,Republicans,0,1
12547,Oklahoma,40,658600,10879,46.5,Republicans,0,1
12548,Oklahoma,40,661289,10879,46.5,Republicans,0,1
12549,Oklahoma,40,661675,10879,46.5,Republicans,0,1
12550,Oklahoma,40,662220,10879,46.5,Republicans,0,1
12551,Oklahoma,40,662220,10879,46.5,Republicans,0,1
12552,Oklahoma,40,662220,10879,46.5,Republicans,0,1
12553,Oklahoma,40,662220,10879,46.5,Republicans,0,1
12554,Oklahoma,40,662220,10879,46.5,Republicans,0,1
12555,Oklahoma,40,666040,10879,46.5,Republicans,0,1
12556,Oklahoma,40,666927,10879,46.5,Republicans,0,1
12557,Oklahoma,40,667512,10879,46.5,Republicans,0,1
12558,Oklahoma,40,669132,10879,46.5,Republicans,0,1
12559,Oklahoma,40,670420,11269,46.5,Republicans,0,1
12560,Oklahoma,40,670420,11269,46.5,Republicans,0,1
12561,Oklahoma,40,670420,11269,46.5,Republicans,0,1
12562,Oklahoma,40,674758,11269,46.5,Republicans,0,1
12563,Oklahoma,40,675733,11269,46.5,Republicans,0,1
12564,Oklahoma,40,676890,11384,46.5,Republicans,0,1
12565,Oklahoma,40,678343,11384,46.5,Republicans,0,1
12566,Oklahoma,40,681346,11384,46.5,Republicans,0,1
12567,Oklahoma,40,681346,11384,46.5,Republicans,0,1
12568,Oklahoma,40,681346,11384,46.5,Republicans,0,1
12569,Oklahoma,40,683719,11384,46.5,Republicans,0,1
12570,Oklahoma,40,684340,11384,46.5,Republicans,0,1
12571,Oklahoma,40,684579,11435,46.5,Republicans,0,1
12572,Oklahoma,40,684579,11435,46.5,Republicans,0,1
12573,Oklahoma,40,685906,11435,46.5,Republicans,0,1
12574,Oklahoma,40,685906,11435,46.5,Republicans,0,1
12575,Oklahoma,40,685906,11435,46.5,Republicans,0,1
12576,Oklahoma,40,689236,11435,46.5,Republicans,0,1
12577,Oklahoma,40,689800,11435,46.5,Republicans,0,1
12578,Oklahoma,40,691282,11503,46.5,Republicans,0,1
12579,Oklahoma,40,693199,11503,46.5,Republicans,0,1
12580,Oklahoma,40,694210,11503,46.5,Republicans,0,1
12581,Oklahoma,40,694210,11503,46.5,Republicans,0,1
12582,Oklahoma,40,694210,11503,46.5,Republicans,0,1
12583,Oklahoma,40,697590,11503,46.5,Republicans,0,1
12584,Oklahoma,40,700033,11503,46.5,Republicans,0,1
12585,Oklahoma,40,700798,11552,46.5,Republicans,0,1
12586,Oklahoma,40,704964,11552,46.5,Republicans,0,1
12587,Oklahoma,40,708938,11552,46.5,Republicans,0,1
12588,Oklahoma,40,708938,11552,46.5,Republicans,0,1
12589,Oklahoma,40,708938,11552,46.5,Republicans,0,1
12590,Oklahoma,40,716851,11552,46.5,Republicans,0,1
12591,Oklahoma,40,720961,11552,46.5,Republicans,0,1
12592,Oklahoma,40,724875,11647,46.5,Republicans,0,1
12593,Oklahoma,40,731155,11647,46.5,Republicans,0,1
12594,Oklahoma,40,737593,11647,46.5,Republicans,0,1
12595,Oklahoma,40,737593,11647,46.5,Republicans,0,1
12596,Oklahoma,40,737593,11647,46.5,Republicans,0,1
12597,Oklahoma,40,764651,11647,46.5,Republicans,0,1
12598,Oklahoma,40,769662,11647,46.5,Republicans,0,1
12599,Oklahoma,40,775169,11741,46.5,Republicans,0,1
12600,Oklahoma,40,785671,11741,46.5,Republicans,0,1
12601,Oklahoma,40,796986,11741,46.5,Republicans,0,1
12602,Oklahoma,40,796986,11741,46.5,Republicans,0,1
12603,Oklahoma,40,796986,11741,46.5,Republicans,0,1
12604,Oklahoma,40,839143,11741,46.5,Republicans,0,1
12605,Oklahoma,40,842996,11741,46.5,Republicans,0,1
12606,Oklahoma,40,852997,11873,46.5,Republicans,0,1
12607,Oklahoma,40,866403,11873,46.5,Republicans,0,1
12608,Oklahoma,40,880342,11873,46.5,Republicans,0,1
12609,Oklahoma,40,893913,11873,46.5,Republicans,0,1
12610,Oklahoma,40,893913,11873,46.5,Republicans,0,1
12611,Oklahoma,40,914063,11873,46.5,Republicans,0,1
12612,Oklahoma,40,922873,11873,46.5,Republicans,0,1
12613,Oklahoma,40,931033,12044,46.5,Republicans,0,1
12614,Oklahoma,40,944461,12044,46.5,Republicans,0,1
12615,Oklahoma,40,953116,12044,46.5,Republicans,0,1
12616,Oklahoma,40,953116,12044,46.5,Republicans,0,1
12617,Oklahoma,40,953116,12044,46.5,Republicans,0,1
12618,Oklahoma,40,976914,12044,46.5,Republicans,0,1
12619,Oklahoma,40,979349,12044,46.5,Republicans,0,1
12620,Oklahoma,40,983937,12193,46.5,Republicans,0,1
12621,Oklahoma,40,988190,12193,46.5,Republicans,0,1
12622,Oklahoma,40,992932,12193,46.5,Republicans,0,1
12623,Oklahoma,40,995546,12193,46.5,Republicans,0,1
12624,Oklahoma,40,995546,12193,46.5,Republicans,0,1
12625,Oklahoma,40,997783,12193,46.5,Republicans,0,1
12626,Oklahoma,40,998769,12193,46.5,Republicans,0,1
12627,Oklahoma,40,1000480,12425,46.5,Republicans,0,1
12628,Oklahoma,40,1003158,12425,46.5,Republicans,0,1
12629,Oklahoma,40,1005388,12425,46.5,Republicans,0,1
12630,Oklahoma,40,1006846,12425,46.5,Republicans,0,1
12631,Oklahoma,40,1006846,12425,46.5,Republicans,0,1
12632,Oklahoma,40,1009129,12425,46.5,Republicans,0,1
12633,Oklahoma,40,1009507,12425,46.5,Republicans,0,1
12634,Oklahoma,40,1010554,12767,46.5,Republicans,0,1
12635,Oklahoma,40,1012168,12767,46.5,Republicans,0,1
12636,Oklahoma,40,1013287,12767,46.5,Republicans,0,1
12637,Oklahoma,40,1013287,12767,46.5,Republicans,0,1
12638,Oklahoma,40,1013287,12767,46.5,Republicans,0,1
12639,Oklahoma,40,1013287,12767,46.5,Republicans,0,1
12640,Oklahoma,40,1015935,12767,46.5,Republicans,0,1
12641,Oklahoma,40,1016945,12990,46.5,Republicans,0,1
12642,Oklahoma,40,1018328,12990,46.5,Republicans,0,1
12643,Oklahoma,40,1019489,12990,46.5,Republicans,0,1
12644,Oklahoma,40,1019489,12990,46.5,Republicans,0,1
12645,Oklahoma,40,1019489,12990,46.5,Republicans,0,1
12646,Oklahoma,40,1021595,12990,46.5,Republicans,0,1
12647,Oklahoma,40,1021849,12990,46.5,Republicans,0,1
12648,Oklahoma,40,1022769,13278,46.5,Republicans,0,1
12649,Oklahoma,40,1023358,13278,46.5,Republicans,0,1
12650,Oklahoma,40,1024471,13278,46.5,Republicans,0,1
12651,Oklahoma,40,1024471,13278,46.5,Republicans,0,1
12652,Oklahoma,40,1024471,13278,46.5,Republicans,0,1
12653,Oklahoma,40,1024471,13278,46.5,Republicans,0,1
12654,Oklahoma,40,1026472,13278,46.5,Republicans,0,1
12655,Oklahoma,40,1026472,13278,46.5,Republicans,0,1
12656,Oklahoma,40,1026650,13514,46.5,Republicans,0,1
12657,Oklahoma,40,1027136,13514,46.5,Republicans,0,1
12658,Oklahoma,40,1027663,13514,46.5,Republicans,0,1
12659,Oklahoma,40,1027663,13514,46.5,Republicans,0,1
12660,Oklahoma,40,1027663,13514,46.5,Republicans,0,1
12661,Oklahoma,40,1028420,13730,46.5,Republicans,0,1
12662,Oklahoma,40,1028420,13730,46.5,Republicans,0,1
12663,Oklahoma,40,1029977,13730,46.5,Republicans,0,1
12664,Oklahoma,40,1029977,13730,46.5,Republicans,0,1
12665,Oklahoma,40,1029977,13730,46.5,Republicans,0,1
12666,Oklahoma,40,1029977,13730,46.5,Republicans,0,1
12667,Oklahoma,40,1029977,13730,46.5,Republicans,0,1
12668,Oklahoma,40,1031145,13730,46.5,Republicans,0,1
12669,Oklahoma,40,1031145,13730,46.5,Republicans,0,1
12670,Oklahoma,40,1031896,13889,46.5,Republicans,0,1
12671,Oklahoma,40,1031896,13889,46.5,Republicans,0,1
12672,Oklahoma,40,1032520,13889,46.5,Republicans,0,1
12673,Oklahoma,40,1032520,13889,46.5,Republicans,0,1
12674,Oklahoma,40,1032520,13889,46.5,Republicans,0,1
12675,Oklahoma,40,1033256,13889,46.5,Republicans,0,1
12676,Oklahoma,40,1033256,13889,46.5,Republicans,0,1
12677,Oklahoma,40,1033848,14010,46.5,Republicans,0,1
12678,Oklahoma,40,1033848,14010,46.5,Republicans,0,1
12679,Oklahoma,40,1034439,14010,46.5,Republicans,0,1
12680,Oklahoma,40,1034439,14010,46.5,Republicans,0,1
12681,Oklahoma,40,1034439,14010,46.5,Republicans,0,1
12682,Oklahoma,40,1035301,14010,46.5,Republicans,0,1
12683,Oklahoma,40,1035301,14010,46.5,Republicans,0,1
12684,Oklahoma,40,1035301,14087,46.5,Republicans,0,1
12685,Oklahoma,40,1035301,14087,46.5,Republicans,0,1
12686,Oklahoma,40,1036133,14087,46.5,Republicans,0,1
12687,Oklahoma,40,1036133,14087,46.5,Republicans,0,1
12688,Oklahoma,40,1036133,14087,46.5,Republicans,0,1
12689,Oklahoma,40,1036495,14087,46.5,Republicans,0,1
12690,Oklahoma,40,1036495,14087,46.5,Republicans,0,1
12691,Oklahoma,40,1036495,14166,46.5,Republicans,0,1
